movieId,title,genres
3729,Shaft (1971),Action|Crime|Drama|Thriller
3730,The Conversation (1974),Drama|Mystery
3731,Cutter's Way (1981),Drama|Thriller
3732,The Fury (1978),Horror
3733,The Paper Chase (1973),Drama
3735,Serpico (1973),Crime|Drama
3736,The Ace in the Hole (Big Carnival (1951),Drama
3737,Lonely Are the Brave (1962),Drama|Western
3739,Trouble in Paradise (1932),Comedy|Romance
3740,Big Trouble in Little China (1986),Action|Adventure|Comedy|Fantasy
3741,Badlands (1973),Crime|Drama|Thriller
3742,Battleship Potemkin (1925),Drama|War
3743,Boys and Girls (2000),Comedy|Romance
3744,Shaft (2000),Action|Crime|Thriller
3745,Titan A.E. (2000),Action|Adventure|Animation|Children|Sci-Fi
3746,Butterfly (La lengua de las mariposas) (1999),Drama
3747,Jesus' Son (1999),Drama
3749,"Time Regained (Temps retrouvÌ©, Le) (1999)",Drama
3751,Chicken Run (2000),Animation|Children|Comedy
3752,"Me, Myself & Irene (2000)",Adventure|Comedy
3753,The Patriot (2000),Action|Drama|War
3754,The Adventures of Rocky and Bullwinkle (2000),Adventure|Animation|Children|Comedy|Fantasy
3755,The Perfect Storm (2000),Drama|Thriller
3756,The Golden Bowl (2000),Drama
3757,Asylum (1972),Horror
3758,Communion (1989),Drama|Sci-Fi|Thriller
3759,Fun and Fancy Free (1947),Animation|Children|Musical
3760,The Kentucky Fried Movie (1977),Comedy
3761,"Bound by Honor (a.k.a. Blood In, Blood Out) (1993)",Action|Crime|Drama|Thriller
3763,F/X (1986),Action|Crime|Thriller
3764,F/X2 (a.k.a. F/X 2 - The Deadly Art of Illusion) (1991),Action|Crime|Thriller
3766,Missing in Action (1984),Action|War
3767,Missing in Action 2: The Beginning (1985),Action|War
3768,Braddock: Missing in Action III (1988),Action|War
3769,Thunderbolt and Lightfoot (1974),Action
3770,Dreamscape (1984),Horror|Sci-Fi|Thriller
3771,The Golden Voyage of Sinbad (1973),Action|Adventure|Fantasy
3772,"Hatchet for the Honeymoon (Rosso segno della follia, Il) (1970)",Fantasy|Horror|Thriller
3773,House Party (1990),Comedy
3774,House Party 2 (1991),Comedy|Drama|Romance
3775,Make Mine Music (1946),Animation|Children|Musical
3776,Melody Time (1948),Animation|Children|Musical
3777,Nekromantik (1987),Comedy|Horror
3780,Rocketship X-M (1950),Sci-Fi
3782,Shaft's Big Score! (1972),Action|Crime
3783,Croupier (1998),Crime|Drama
3784,The Kid (2000),Comedy|Fantasy
3785,Scary Movie (2000),Comedy|Horror
3786,But I'm a Cheerleader (1999),Comedy
3788,Blow-Up (Blowup) (1966),Drama|Mystery
3789,The Pawnbroker (1964),Drama
3790,Groove (2000),Drama
3791,Footloose (1984),Drama
3792,Duel in the Sun (1946),Western
3793,X-Men (2000),Action|Adventure|Sci-Fi
3794,Chuck & Buck (2000),Comedy|Drama
3797,The In Crowd (2000),Thriller
3798,What Lies Beneath (2000),Drama|Horror|Mystery
3799,PokÌ©mon the Movie 2000 (2000),Animation|Children
3801,Anatomy of a Murder (1959),Drama|Mystery
3802,Freejack (1992),Action|Sci-Fi
3804,H.O.T.S. (1979),Comedy
3805,Knightriders (1981),Action|Adventure|Drama
3806,Mackenna's Gold (1969),Western
3807,Sinbad and the Eye of the Tiger (1977),Adventure|Fantasy
3808,"Two Women (Ciociara, La) (1960)",Drama|War
3809,What About Bob? (1991),Comedy
3810,White Sands (1992),Drama|Thriller
3811,Breaker Morant (1980),Drama|War
3812,Everything You Always Wanted to Know About Sex * But Were Afraid to Ask (1972),Comedy
3813,Interiors (1978),Drama
3814,Love and Death (1975),Comedy
3816,The Official Story (1985),Drama
3819,Tampopo (1985),Comedy
3820,Thomas and the Magic Railroad (2000),Children
3821,Nutty Professor II: The Klumps (2000),Comedy
3822,The Girl on the Bridge (1999),Drama|Romance
3823,Wonderland (1999),Drama
3824,Autumn in New York (2000),Drama|Romance
3825,Coyote Ugly (2000),Comedy|Drama|Romance
3826,Hollow Man (2000),Horror|Sci-Fi|Thriller
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller
3831,Saving Grace (2000),Comedy
3832,"Black Sabbath (Tre volti della paura, I) (1963)",Horror
3833,The Brain That Wouldn't Die (1962),Horror|Sci-Fi
3834,Bronco Billy (1980),Adventure|Drama|Romance
3835,The Crush (1993),Thriller
3836,Kelly's Heroes (1970),Action|Comedy|War
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller
3838,Phantasm III: Lord of the Dead (1994),Horror
3839,Phantasm IV: Oblivion (1998),Horror
3840,Pumpkinhead (1988),Horror
3841,Air America (1990),Action|Comedy
3843,Sleepaway Camp (1983),Horror
3844,Steel Magnolias (1989),Drama
3845,And God Created Woman (Et Dieu... crÌ©a la femme) (1956),Drama
3847,"Ilsa, She Wolf of the SS (1974)",Horror
3849,The Spiral Staircase (1946),Thriller
3851,I'm the One That I Want (2000),Comedy
3852,The Tao of Steve (2000),Comedy
3855,A Affair of Love (1999),Drama|Romance
3857,Bless the Child (2000),Thriller
3858,Cecil B. DeMented (2000),Comedy
3859,The Eyes of Tammy Faye (2000),Documentary
3861,The Replacements (2000),Comedy
3863,The Cell (2000),Drama|Horror|Thriller
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi
3865,The Original Kings of Comedy (2000),Comedy|Documentary
3868,The Naked Gun: From the Files of Police Squad! (1988),Action|Comedy|Crime|Romance
3869,The Naked Gun 2 1/2: The Smell of Fear (1991),Comedy
3870,Our Town (1940),Drama
3871,Shane (1953),Drama|Western
3872,"Suddenly, Last Summer (1959)",Drama
3873,Cat Ballou (1965),Comedy|Western
3874,A Couch in New York (1996),Comedy|Drama|Romance
3877,Supergirl (1984),Action|Adventure|Fantasy
3879,The Art of War (2000),Action|Thriller
3881,Phish: Bittersweet Motel (2000),Documentary
3882,Bring It On (2000),Comedy
3883,Catfish in Black Bean Sauce (2000),Comedy|Drama
3884,The Crew (2000),Comedy
3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy
3891,Turn It Up (2000),Crime|Drama
3892,Anatomy (Anatomie) (2000),Horror
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller
3894,Solas (1999),Drama
3895,The Watcher (2000),Crime|Thriller
3896,The Way of the Gun (2000),Crime|Thriller
3897,Almost Famous (2000),Drama
3898,Bait (2000),Action|Comedy
3901,Duets (2000),Comedy|Drama
3902,Goya in Bordeaux (Goya en Burdeos) (1999),Drama
3906,Under Suspicion (2000),Crime|Thriller
3908,Urban Legends: Final Cut (2000),Horror
3909,Woman on Top (2000),Comedy|Romance
3910,Dancer in the Dark (2000),Drama|Musical
3911,Best in Show (2000),Comedy
3912,Beautiful (2000),Comedy|Drama
3913,Barenaked in America (1999),Documentary
3914,The Broken Hearts Club (2000),Drama
3915,Girlfight (2000),Drama
3916,Remember the Titans (2000),Drama
3917,Hellraiser (1987),Horror
3918,Hellbound: Hellraiser II (1988),Horror
3919,Hellraiser III: Hell on Earth (1992),Horror
3920,"Faraway, So Close (In weiter Ferne, so nah!) (1993)",Drama|Fantasy|Mystery|Romance
3923,Return of the Fly (1959),Horror|Sci-Fi
3925,Stranger Than Paradise (1984),Comedy|Drama
3926,Voyage to the Bottom of the Sea (1961),Adventure|Sci-Fi
3927,Fantastic Voyage (1966),Adventure|Sci-Fi
3928,Abbott and Costello Meet Frankenstein (1948),Comedy|Horror
3929,The Bank Dick (1940),Comedy
3930,The Creature from the Black Lagoon (1954),Adventure|Horror|Sci-Fi
3931,The Giant Gila Monster (1959),Horror|Sci-Fi
3932,The Invisible Man (1933),Horror|Sci-Fi
3933,The Killer Shrews (1959),Horror|Sci-Fi
3934,Kronos (1957),Sci-Fi
3936,Phantom of the Opera (1943),Horror|Musical|Thriller
3937,Runaway (1984),Sci-Fi|Thriller
3938,The Slumber Party Massacre (1982),Horror
3939,Slumber Party Massacre II (1987),Horror
3940,Slumber Party Massacre III (1990),Horror
3941,Sorority House Massacre (1986),Horror
3942,Sorority House Massacre II (1990),Horror
3943,Bamboozled (2000),Comedy
3945,Digimon: The Movie (2000),Adventure|Animation|Children
3946,Get Carter (2000),Action|Drama|Thriller
3947,Get Carter (1971),Action|Crime|Drama|Thriller
3948,Meet the Parents (2000),Comedy
3949,Requiem for a Dream (2000),Drama
3950,Tigerland (2000),Drama
3951,Two Family House (2000),Drama
3952,The Contender (2000),Drama|Thriller
3953,Dr. T and the Women (2000),Comedy|Romance
3955,The Ladies Man (2000),Comedy
3956,Lost Souls (2000),Drama|Horror|Thriller
3957,Billy Jack (1971),Action|Drama
3959,The Time Machine (1960),Action|Adventure|Sci-Fi
3961,Ghoulies (1985),Horror
3962,Ghoulies II (1987),Comedy|Horror
3963,The Unsinkable Molly Brown (1964),Musical
3964,The Adventures of Ichabod and Mr. Toad (1949),Animation|Children
3966,Detour (1945),Crime|Film-Noir
3967,Billy Elliot (2000),Drama
3968,Bedazzled (2000),Comedy
3969,Pay It Forward (2000),Drama
3970,The Beyond (1981),Horror
3972,The Legend of Drunken Master (1994),Action|Comedy
3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller
3974,The Little Vampire (2000),Adventure|Children
3975,Lucky Numbers (2000),Comedy|Drama
3977,Charlie's Angels (2000),Action|Comedy
3978,The Legend of Bagger Vance (2000),Drama|Romance
3979,Little Nicky (2000),Comedy
3980,Men of Honor (2000),Drama
3981,Red Planet (2000),Action|Sci-Fi|Thriller
3982,What's Cooking? (2000),Drama
3983,You Can Count on Me (2000),Drama|Romance
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller
3985,The Eagle Has Landed (1976),Drama|War
3986,The 6th Day (2000),Action|Sci-Fi|Thriller
3987,Bounce (2000),Drama|Romance
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy
3989,One Day in September (1999),Documentary
3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy
3991,102 Dalmatians (2000),Children|Comedy
3993,Quills (2000),Drama|Romance
3994,Unbreakable (2000),Drama|Sci-Fi
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance
3997,Dungeons & Dragons (2000),Adventure|Fantasy
3998,Proof of Life (2000),Drama
3999,Vertical Limit (2000),Action|Adventure
4000,The Bounty (1984),Adventure|Drama
4001,Code of Silence (1985),Action
4002,"Planes, Trains & Automobiles (1987)",Comedy
4003,She's Having a Baby (1988),Comedy
4005,The Living Daylights (1987),Action|Adventure|Thriller
4006,Transformers: The Movie (1986),Adventure|Animation|Children|Sci-Fi
4007,Wall Street (1987),Drama
4008,Born on the Fourth of July (1989),Drama|War
4009,Talk Radio (1988),Drama
4010,Brewster's Millions (1985),Comedy
4011,Snatch (2000),Comedy|Crime|Thriller
4012,Punchline (1988),Comedy|Drama
4014,Chocolat (2000),Drama|Romance
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi
4016,The Emperor's New Groove (2000),Adventure|Animation|Children|Comedy|Fantasy
4017,Pollock (2000),Drama
4018,What Women Want (2000),Comedy|Romance
4019,Finding Forrester (2000),Drama
4020,The Gift (2000),Thriller
4021,Before Night Falls (2000),Drama
4022,Cast Away (2000),Drama
4023,The Family Man (2000),Comedy|Drama|Romance
4024,The House of Mirth (2000),Romance
4025,Miss Congeniality (2000),Comedy|Crime
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime
4028,Songcatcher (2000),Drama
4029,State and Main (2000),Comedy|Drama
4030,Dracula 2000 (2000),Horror
4031,All the Pretty Horses (2000),Drama|Romance|Western
4033,Thirteen Days (2000),Drama|Thriller|War
4034,Traffic (2000),Crime|Drama|Thriller
4036,Shadow of the Vampire (2000),Drama|Horror
4037,House of Games (1987),Crime|Film-Noir|Mystery|Thriller
4038,Kill Me Again (1989),Crime|Drama|Thriller
4039,Annie (1982),Children|Musical
4040,Don't Tell Mom the Babysitter's Dead (1991),Comedy
4041,A Officer and a Gentleman (1982),Drama|Romance
4042,The Alamo (1960),Action|Drama|War|Western
4043,At Close Range (1986),Crime|Drama
4044,Breaker! Breaker! (1977),Action|Adventure|Crime
4045,Breakheart Pass (1975),Western
4046,Friendly Persuasion (1956),Drama
4047,Gettysburg (1993),Drama|War
4049,Rancho Deluxe (1975),Comedy|Western
4051,Horrors of Spider Island (Ein Toter Hing im Netz) (1960),Horror|Sci-Fi
4052,Antitrust (2001),Crime|Drama|Thriller
4053,Double Take (2001),Action|Comedy
4054,Save the Last Dance (2001),Drama|Romance
4055,Panic (2000),Drama
4056,The Pledge (2001),Crime|Drama|Mystery|Thriller
4060,Love Field (1992),Drama
4061,The Man in the Moon (1991),Drama|Romance
4062,Mystic Pizza (1988),Comedy|Drama|Romance
4063,Prelude to a Kiss (1992),Comedy|Drama|Romance
4064,Coffy (1973),Action|Crime|Thriller
4065,Foxy Brown (1974),Action|Crime|Drama
4066,I'm Gonna Git You Sucka (1988),Action|Comedy
4067,Untamed Heart (1993),Drama|Romance
4069,The Wedding Planner (2001),Comedy|Romance
4072,Faithless (TrolÌ¦sa) (2000),Drama|Romance
4077,"With a Friend Like Harry... (Harry, un ami qui vous veut du bien) (2000)",Drama|Thriller
4079,Amazon Women on the Moon (1987),Comedy|Sci-Fi
4080,Baby Boom (1987),Comedy
4081,Back to the Beach (1987),Comedy
4082,Barfly (1987),Comedy|Drama|Romance
4083,Best Seller (1987),Thriller
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama
4086,The Big Easy (1987),Action|Crime|Mystery|Romance|Thriller
4088,The Big Town (1987),Drama|Romance|Thriller
4089,Born in East L.A. (1987),Comedy
4090,The Brave Little Toaster (1987),Animation|Children
4091,Can't Buy Me Love (1987),Comedy|Romance
4093,Cop (1988),Thriller
4095,Cry Freedom (1987),Drama
4096,The Curse (1987),Horror|Sci-Fi
4098,The Dead (1987),Drama
4099,Death Before Dishonor (1987),Action|Drama
4101,Dogs in Space (1987),Drama
4102,Eddie Murphy Raw (1987),Comedy|Documentary
4103,Empire of the Sun (1987),Action|Adventure|Drama|War
4104,Ernest Goes to Camp (1987),Comedy
4105,The Evil Dead (1981),Fantasy|Horror|Thriller
4106,Extreme Prejudice (1987),Action
4109,Flowers in the Attic (1987),Drama|Thriller
4110,The Fourth Protocol (1987),Thriller
4111,Gardens of Stone (1987),Drama|War
4113,The Glass Menagerie (1987),Drama
4116,Hollywood Shuffle (1987),Comedy
4117,Hope and Glory (1987),Drama
4119,Housekeeping (1987),Comedy|Drama
4121,Innerspace (1987),Action|Adventure|Comedy|Sci-Fi
4122,Ironweed (1987),Drama
4123,Ishtar (1987),Comedy
4124,Jaws: The Revenge (1987),Horror|Thriller
4125,Leonard Part 6 (1987),Comedy|Sci-Fi
4126,Less Than Zero (1987),Drama
4127,"Like Father, Like Son (1987)",Comedy
4128,The Lost Boys (1987),Comedy|Horror|Thriller
4129,Made in Heaven (1987),Fantasy|Romance
4130,Maid to Order (1987),Comedy|Fantasy
4131,Making Mr. Right (1987),Comedy|Romance|Sci-Fi
4132,Mannequin (1987),Comedy|Romance
4133,Masters of the Universe (1987),Action|Adventure|Fantasy|Sci-Fi
4135,The Monster Squad (1987),Adventure|Comedy|Horror
4136,A Month in the Country (1987),Drama
4138,My Demon Lover (1987),Comedy|Horror
4139,No Man's Land (1987),Crime|Drama
4141,Head Over Heels (2001),Comedy|Romance
4142,Left Behind: The Movie (2000),Action|Adventure|Drama|Thriller
4143,Valentine (2001),Horror|Mystery
4144,In the Mood For Love (Fa yeung nin wa) (2000),Drama|Romance
4146,The Million Dollar Hotel (2001),Drama|Mystery|Romance
4148,Hannibal (2001),Horror|Thriller
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance
4151,The Taste of Others (2000),Comedy|Drama|Romance
4153,Down to Earth (2001),Comedy|Fantasy|Romance
4154,Recess: School's Out (2001),Animation|Children
4155,Sweet November (2001),Drama|Romance
4156,Company Man (2000),Comedy
4158,Monkeybone (2001),Animation|Comedy|Fantasy
4159,3000 Miles to Graceland (2001),Action|Thriller
4160,The Widow of St. Pierre (2000),Drama|Romance
4161,The Mexican (2001),Action|Comedy
4164,The Caveman's Valentine (2001),Drama
4166,Series 7: The Contenders (2001),Action|Drama
4167,15 Minutes (2001),Thriller
4168,Get Over It (2001),Comedy|Romance
4171,Long Night's Journey Into Day (2000),Documentary
4174,Avalon (1990),Drama
4175,Gray's Anatomy (1996),Comedy|Drama
4176,Madadayo (a.k.a. Not Yet) (1993),Drama
4178,Of Mice and Men (1939),Drama
4179,Pixote (1981),Drama
4181,Tapeheads (1988),Comedy
4183,The Unbelievable Truth (1989),Comedy|Drama
4184,The Bishop's Wife (1947),Comedy|Drama|Romance
4185,Elvis: That's the Way It Is (1970),Documentary
4187,Lilies of the Field (1963),Drama
4188,Hans Christian Andersen (1952),Children|Musical
4189,The Greatest Story Ever Told (1965),Drama
4190,Elmer Gantry (1960),Drama
4191,Alfie (1966),Comedy|Drama|Romance
4194,I Know Where I'm Going! (1945),Drama|Romance|War
4195,The Abominable Dr. Phibes (1971),Horror|Mystery
4199,Death Warrant (1990),Action
4200,Double Impact (1991),Action
4201,The End (1978),Comedy
4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama
4205,Mermaids (1990),Comedy|Drama|Romance
4207,Navy Seals (1990),Action|Adventure|War
4208,Unmade Beds (1997),Documentary
4210,Manhunter (1986),Action|Crime|Drama|Horror|Thriller
4211,Reversal of Fortune (1990),Drama
4212,Death on the Nile (1978),Crime|Mystery
4213,Deepstar Six (1989),Horror|Sci-Fi|Thriller
4214,Revenge of the Nerds (1984),Comedy
4215,Revenge of the Nerds II: Nerds in Paradise (1987),Comedy
4216,Longtime Companion (1990),Drama
4217,4 Little Girls (1997),Documentary
4218,River's Edge (1986),Crime|Drama
4219,Girls Just Want to Have Fun (1985),Comedy
4220,The Longest Yard (1974),Comedy
4222,C.H.U.D. (1984),Horror
4223,Enemy at the Gates (2001),Drama|War
4224,Exit Wounds (2001),Action|Thriller
4225,The Dish (2001),Comedy
4226,Memento (2000),Mystery|Thriller
4227,The Brothers (2001),Comedy|Drama
4228,Heartbreakers (2001),Comedy|Crime|Romance
4229,Say It Isn't So (2001),Comedy|Romance
4231,Someone Like You (2001),Comedy|Romance
4232,Spy Kids (2001),Action|Adventure|Children|Comedy
4233,Tomcats (2001),Comedy
4234,The Tailor of Panama (2001),Drama|Thriller
4235,Amores Perros (Love's a Bitch) (2000),Drama|Thriller
4237,The Gleaners & I (2000),Documentary
4238,Along Came a Spider (2001),Action|Crime|Mystery|Thriller
4239,Blow (2001),Crime|Drama
4241,PokÌ©mon 3: The Movie (2001),Animation|Children
4242,Beautiful Creatures (2000),Comedy|Crime|Drama|Thriller
4244,The Day I Became a Woman (2000),Drama
4246,Bridget Jones's Diary (2001),Comedy|Drama|Romance
4247,Joe Dirt (2001),Adventure|Comedy|Mystery|Romance
4248,Josie and the Pussycats (2001),Comedy
4250,The Body (2001),Drama|Sci-Fi
4251,Chopper (2000),Drama|Thriller
4252,The Circle (2000),Drama
4254,Crocodile Dundee in Los Angeles (2001),Comedy|Drama
4255,Freddy Got Fingered (2001),Comedy
4259,The Luzhin Defence (2000),Drama|Romance
4262,Scarface (1983),Action|Crime|Drama
4263,Days of Wine and Roses (1962),Drama
4265,Driven (2001),Action|Thriller
4266,The Forsaken (2001),Horror
4267,One Night at McCool's (2001),Comedy
4270,The Mummy Returns (2001),Action|Adventure|Comedy|Thriller
4271,Eureka (YurÌ¨ka) (2000),Drama
4273,Under the Sand (2000),Drama
4274,Cleopatra (1963),Drama|Romance
4275,Krull (1983),Action|Adventure|Fantasy|Sci-Fi
4276,Lost in America (1985),Comedy
4277,The Lost World (1925),Adventure|Sci-Fi
4278,Triumph of the Will (Triumph des Willens) (1934),Documentary
4280,The World According to Garp (1982),Comedy|Drama|Romance
4282,Satyricon (1969),Drama
4283,Fellini's Roma (Roma) (1972),Drama
4285,Frankie and Johnny (1991),Comedy|Romance
4289,The City of Women (1980),Comedy|Drama
4290,For the Boys (1991),Comedy|Drama|Musical
4291,Nine to Five (a.k.a. 9 to 5) (1980),Comedy|Crime
4292,Norma Rae (1979),Drama
4293,Summer Rental (1985),Comedy
4294,"5,000 Fingers of Dr. T, The (1953)",Children|Fantasy|Musical
4296,Love Story (1970),Drama|Romance
4297,Pelle the Conqueror (Pelle erobreren) (1987),Drama
4298,Rififi (Du rififi chez les hommes) (1955),Crime|Film-Noir|Thriller
4299,A Knight's Tale (2001),Action|Comedy|Romance
4300,Bread and Roses (2000),Drama
4301,Calle 54 (2000),Documentary|Musical
4302,The King Is Alive (2000),Drama
4304,Startup.com (2001),Documentary
4305,Angel Eyes (2001),Romance|Thriller
4306,Shrek (2001),Adventure|Animation|Children|Comedy|Fantasy|Romance
4308,Moulin Rouge (2001),Drama|Musical|Romance
